Iter, Clock_time, Time, Max_vel, Max_density, Mass, PE_tot, BPE_tot, BPE_from_int, Max_diss, Diss_tot, Max_u, KE_x, Max_w, KE_z, Enst_y_tot, Max_vort_y
3429, 1.51409176510000005e+01, 1.69538764982552266e+01, 1.64278438530631815e-01, 6.21034248381493494e-03, 5.00250001920761179e+02, 1.22660695885735322e+03, 1.22630127006716612e+03, 1.47942033589344580e-05, 1.60345092286569291e-01, 1.37796101188020020e-03, 1.10621732151670787e-01, 1.24904089096427168e-01, 1.63536494370446539e-01, 1.12766259964970889e-01, 3.44490252970050148e-01, 1.06458044394755014e+01
3430, 1.51447502200000006e+01, 1.69596419359733233e+01, 1.63789047526146564e-01, 6.26239437329754664e-03, 5.00250001920760837e+02, 1.22660723563362853e+03, 1.22630127742495665e+03, 1.47787262894715268e-05, 1.54514477642572923e-01, 1.37781794033880393e-03, 1.10657749484460041e-01, 1.24633071004208285e-01, 1.63157384573618613e-01, 1.12751587036548404e-01, 3.44454485084700834e-01, 1.05762580107101432e+01
3431, 1.51484663910000013e+01, 1.69654073736914199e+01, 1.63552931653691863e-01, 6.31119643139278676e-03, 5.00250001920761008e+02, 1.22660751174389452e+03, 1.22630130838008608e+03, 1.47634982837527810e-05, 1.45192333001406382e-01, 1.37765057332435697e-03, 1.11079300773302594e-01, 1.24362350938963667e-01, 1.62628236934084208e-01, 1.12737253874602789e-01, 3.44412643331089563e-01, 1.04909182104534509e+01
3432, 1.51522211540000011e+01, 1.69711728114095166e+01, 1.63562084694865439e-01, 6.34339353278938999e-03, 5.00250001920761008e+02, 1.22660778718837901e+03, 1.22630133363846062e+03, 1.47485131968015307e-05, 1.40469285293575885e-01, 1.37746198764598709e-03, 1.11316963378374281e-01, 1.24091932783134962e-01, 1.62287259270590928e-01, 1.12723259780356785e-01, 3.44365496911497149e-01, 1.03908208076471240e+01
3433, 1.51558796860000005e+01, 1.69769382491276133e+01, 1.63403358882308614e-01, 6.35875215721661089e-03, 5.00250001920760781e+02, 1.22660806196718954e+03, 1.22630136859607865e+03, 1.47337672919194504e-05, 1.46740238045064170e-01, 1.37725732884449352e-03, 1.11378614616116450e-01, 1.23821820720282014e-01, 1.62248367375237429e-01, 1.12709605777980212e-01, 3.44314332211123342e-01, 1.02939308183094500e+01
3434, 1.51596777610000011e+01, 1.69827036868457100e+01, 1.63081157719777464e-01, 6.35729886227082760e-03, 5.00250001920761065e+02, 1.22660833608029566e+03, 1.22630138417372018e+03, 1.47192596896261967e-05, 1.56103079506127257e-01, 1.37704334873473065e-03, 1.11277895204747970e-01, 1.23552019180148451e-01, 1.62052746776877032e-01, 1.12696294217714058e-01, 3.44260837183682611e-01, 1.03389388474568875e+01
3435, 1.51634979160000007e+01, 1.69884691245638066e+01, 1.62607126803826690e-01, 6.33931653892808381e-03, 5.00250001920760951e+02, 1.22660860952750818e+03, 1.22630138388927730e+03, 1.47049925915780548e-05, 1.62485224659540073e-01, 1.37682780550901968e-03, 1.11033184968476972e-01, 1.23282532767933092e-01, 1.61707548497254466e-01, 1.12683328259594553e-01, 3.44206951377254988e-01, 1.03651901429468314e+01
3436, 1.51672762040000002e+01, 1.69942345622819033e+01, 1.62153857155819814e-01, 6.30533469058770172e-03, 5.00250001920760837e+02, 1.22660888230848695e+03, 1.22630137839442523e+03, 1.46909712814537097e-05, 1.65478354958749907e-01, 1.37661880668750502e-03, 1.10666360904845343e-01, 1.23013366201424681e-01, 1.61226046487657454e-01, 1.12670711291095932e-01, 3.44154701671876395e-01, 1.03726592254102954e+01
3437, 1.51710200260000008e+01, 1.70000000000000000e+01, 1.62203897720203744e-01, 6.25611430012686619e-03, 5.00250001920761008e+02, 1.22660915442274518e+03, 1.22630138904931641e+03, 1.46772039218405752e-05, 1.64868145976112795e-01, 1.37642417373101764e-03, 1.10938233755027080e-01, 1.22744524272903027e-01, 1.60626636404990364e-01, 1.12658446337988952e-01, 3.44106043432754583e-01, 1.03615541147001853e+01
3438, 1.52285716940000011e+01, 1.70057471264367805e+01, 1.62089290918540935e-01, 6.19284347268922106e-03, 5.00250001920761179e+02, 1.22660942500862620e+03, 1.22630141076748600e+03, 1.46637406004687571e-05, 1.60669820831401661e-01, 1.37625072816493057e-03, 1.11353555636331494e-01, 1.22476864044803915e-01, 1.60503567476246334e-01, 1.12646572643906859e-01, 3.44062682041232970e-01, 1.03324128651517189e+01
3439, 1.52323733350000001e+01, 1.70114612234112812e+01, 1.61755067904309630e-01, 6.18079500906014174e-03, 5.00250001920760837e+02, 1.22660969338138830e+03, 1.22630144200851510e+03, 1.46506203748044521e-05, 1.53141925206608465e-01, 1.37610367015349828e-03, 1.11600062208238121e-01, 1.22211071490958598e-01, 1.60348187586654117e-01, 1.12635116798260021e-01, 3.44025917538374415e-01, 1.02861442773891909e+01
3440, 1.52364530690000013e+01, 1.70171424807479994e+01, 1.61281078165859321e-01, 6.21226256791792934e-03, 5.00250001920760951e+02, 1.22660995956057741e+03, 1.22630147100382783e+03, 1.46378502283477455e-05, 1.42718830186930018e-01, 1.37598701632174361e-03, 1.11690660456420274e-01, 1.21947137259998992e-01, 1.60060935508101854e-01, 1.12624072175084397e-01, 3.43996754080436007e-01, 1.02237979577278217e+01
3441, 1.52404409500000000e+01, 1.70228237380847176e+01, 1.60730754416087140e-01, 6.21582539247722207e-03, 5.00250001920761179e+02, 1.22661022508964879e+03, 1.22630149796771229e+03, 1.46253741010289412e-05, 1.40736773349618233e-01, 1.37590428381416060e-03, 1.11641816591680446e-01, 1.21683538344688147e-01, 1.59652322650254114e-01, 1.12613370254943723e-01, 3.43976070953540380e-01, 1.01761222611223214e+01
3442, 1.52443910900000006e+01, 1.70285049954214358e+01, 1.60859080883568040e-01, 6.21073391942410583e-03, 5.00250001920760837e+02, 1.22661048996778595e+03, 1.22630151217263165e+03, 1.46132116980162054e-05, 1.49773951025607172e-01, 1.37585714894885420e-03, 1.11471930913739289e-01, 1.21420279906347989e-01, 1.59137722653736546e-01, 1.12603006828646740e-01, 3.43964287237213562e-01, 1.01890543928637598e+01
3443, 1.52484274820000003e+01, 1.70341862527581540e+01, 1.60799767804626487e-01, 6.25103137137568779e-03, 5.00250001920760951e+02, 1.22661075419421240e+03, 1.22630151429577245e+03, 1.46013791348598879e-05, 1.56285279024365870e-01, 1.37584454544145566e-03, 1.11202093932442778e-01, 1.21157366870090807e-01, 1.58535862918811887e-01, 1.12592975544232754e-01, 3.43961136360364239e-01, 1.01807992519447676e+01
3444, 1.52524183490000009e+01, 1.70398675100948722e+01, 1.60535937459212463e-01, 6.27672553742289821e-03, 5.00250001920760610e+02, 1.22661101776821761e+03, 1.22630152563338424e+03, 1.45898895753812655e-05, 1.59944252131160730e-01, 1.37586349469474411e-03, 1.10854714313634084e-01, 1.20894804125219288e-01, 1.58382720443180025e-01, 1.12583268561317187e-01, 3.43965873673686029e-01, 1.01518386198099897e+01
3445, 1.52563091069999999e+01, 1.70455487674315904e+01, 1.60071837613530110e-01, 6.28765032711190840e-03, 5.00250001920760951e+02, 1.22661128068915787e+03, 1.22630152054621067e+03, 1.45787544256126609e-05, 1.60568799013490887e-01, 1.37590969785672665e-03, 1.10809104047770723e-01, 1.20632596550039425e-01, 1.58169719509711426e-01, 1.12573876965430739e-01, 3.43977424464181281e-01, 1.01027688128830562e+01
3446, 1.52601678060000001e+01, 1.70512300247683086e+01, 1.59421028672587395e-01, 6.28381487436680854e-03, 5.00250001920760951e+02, 1.22661154295646293e+03, 1.22630151509209622e+03, 1.45679837189385554e-05, 1.58129972560476811e-01, 1.37597782983705304e-03, 1.11032205580847670e-01, 1.20370748932812868e-01, 1.57844056391549581e-01, 1.12564791059802508e-01, 3.43994457459262715e-01, 1.00342859199874361e+01
3447, 1.52640221360000012e+01, 1.70569112821050268e+01, 1.59200326656667973e-01, 6.26540353053784294e-03, 5.00250001920760781e+02, 1.22661180456964871e+03, 1.22630152787250427e+03, 1.45575859719642507e-05, 1.52749066517034876e-01, 1.37606177913518067e-03, 1.11121332167691197e-01, 1.20109265892332714e-01, 1.57418667491459802e-01, 1.12556000665333680e-01, 3.44015444783795199e-01, 1.01124851790977193e+01
3448, 1.52677949829999999e+01, 1.70625925394417450e+01, 1.59224766543792501e-01, 6.23277562270308644e-03, 5.00250001920761122e+02, 1.22661206552831459e+03, 1.22630153276592432e+03, 1.45475679237645854e-05, 1.44684584122175330e-01, 1.37615497067391070e-03, 1.11093480138857295e-01, 1.19848151847668699e-01, 1.56909747389783416e-01, 1.12547495464163302e-01, 3.44038742668477782e-01, 1.02369623307028057e+01
3449, 1.52715153710000013e+01, 1.70682737967784632e+01, 1.59058501128482938e-01, 6.18646415134403108e-03, 5.00250001920761065e+02, 1.22661232583214746e+03, 1.22630152404319051e+03, 1.45379343437835376e-05, 1.36684043445677722e-01, 1.37625079780410737e-03, 1.10968793700069096e-01, 1.19587411045521966e-01, 1.56335694210395892e-01, 1.12539265372019512e-01, 3.44062699451026965e-01, 1.03436244332446456e+01
3450, 1.52753498240000010e+01, 1.70739550541151814e+01, 1.58702955222352643e-01, 6.12717300536275589e-03, 5.00250001920760951e+02, 1.22661258548091746e+03, 1.22630150632340997e+03, 1.45286879442563730e-05, 1.38375416475679608e-01, 1.37634314023136182e-03, 1.10769197869022715e-01, 1.19327047635845326e-01, 1.55966211079748618e-01, 1.12531300915406418e-01, 3.44085785057840488e-01, 1.04316827489705766e+01
3451, 1.52791574260000012e+01, 1.70796363114518996e+01, 1.58167954042121195e-01, 6.07658106114952051e-03, 5.00250001920761065e+02, 1.22661284447446678e+03, 1.22630148674041720e+03, 1.45198293737900649e-05, 1.43513954721340098e-01, 1.37642692499864066e-03, 1.10516968165273066e-01, 1.19067065779830367e-01, 1.55736858375158410e-01, 1.12523593591066923e-01, 3.44106731249660014e-01, 1.05007165018652433e+01
3452, 1.52829234510000003e+01, 1.70853175687886178e+01, 1.57470742072625125e-01, 6.14924025430493761e-03, 5.00250001920760951e+02, 1.22661310281269493e+03, 1.22630147078616142e+03, 1.45113572575949101e-05, 1.47104360932869160e-01, 1.37649867328671900e-03, 1.10233325061602105e-01, 1.18807469770869895e-01, 1.55413190963127473e-01, 1.12516136183179044e-01, 3.44124668321679650e-01, 1.05506584681857234e+01
3453, 1.52868941590000009e+01, 1.70909988261253361e+01, 1.57272068317894226e-01, 6.21413572659747226e-03, 5.00250001920760951e+02, 1.22661336049553802e+03, 1.22630146660005948e+03, 1.45032682601690578e-05, 1.48312761990480685e-01, 1.37655696305295739e-03, 1.09937138443354329e-01, 1.18548264146919352e-01, 1.55008748268374463e-01, 1.12508923008751080e-01, 3.44139240763239040e-01, 1.05817700766038598e+01
3454, 1.52906661750000001e+01, 1.70966800834620543e+01, 1.57225071997226129e-01, 6.26705640399677962e-03, 5.00250001920761065e+02, 1.22661361752294852e+03, 1.22630146541682461e+03, 1.44955571599793851e-05, 1.47111672876035909e-01, 1.37660273205743398e-03, 1.09881275207167062e-01, 1.18289453772885217e-01, 1.54539362419816390e-01, 1.12501950058339531e-01, 3.44150683014358472e-01, 1.05946073586845841e+01
3455, 1.52944847180000014e+01, 1.71023613407987725e+01, 1.57002381003841229e-01, 6.30728065315758982e-03, 5.00250001920760951e+02, 1.22661387389487118e+03, 1.22630148656699907e+03, 1.44882169345416033e-05, 1.44149931883270299e-01, 1.37663935312706430e-03, 1.09827771014211220e-01, 1.18031043875161876e-01, 1.54022142148106278e-01, 1.12495215001510260e-01, 3.44159838281766495e-01, 1.05899794413207413e+01
3456, 1.52982813800000006e+01, 1.71080425981354907e+01, 1.56609460722814647e-01, 6.33419501674606540e-03, 5.00250001920760951e+02, 1.22661412961122437e+03, 1.22630149929233266e+03, 1.44812388583443202e-05, 1.44678964538472149e-01, 1.37667243560912452e-03, 1.09704102349809832e-01, 1.17773040017175395e-01, 1.53474437287833360e-01, 1.12488717036113003e-01, 3.44168108902281167e-01, 1.05689015444227081e+01
3457, 1.53024284600000016e+01, 1.71137238554722089e+01, 1.56058638443129089e-01, 6.34731619999791882e-03, 5.00250001920760781e+02, 1.22661438467188509e+03, 1.22630147027920611e+03, 1.44746126180102560e-05, 1.44980002811953862e-01, 1.37670934215653970e-03, 1.09533856251674319e-01, 1.17515448013901042e-01, 1.53084578277943445e-01, 1.12482456577176038e-01, 3.44177335539134654e-01, 1.05325446034946300e+01
3458, 1.53062798140000016e+01, 1.71194051128089271e+01, 1.55368068973208678e-01, 6.34631338711743459e-03, 5.00250001920761008e+02, 1.22661463907667485e+03, 1.22630144822675220e+03, 1.44683264505426263e-05, 1.45049820731331602e-01, 1.37675845334082176e-03, 1.09340070747973708e-01, 1.17258273793469397e-01, 1.52794532921682963e-01, 1.12476434802900885e-01, 3.44189613335205147e-01, 1.04821836848451007e+01
3459, 1.53100150510000006e+01, 1.71250863701456453e+01, 1.54968268980808677e-01, 6.33102937779729362e-03, 5.00250001920761122e+02, 1.22661489282536513e+03, 1.22630142672782904e+03, 1.44623673115273376e-05, 1.44887822289216567e-01, 1.37682825670084924e-03, 1.09143774353226627e-01, 1.17001523223576570e-01, 1.52439766568903401e-01, 1.12470653098146342e-01, 3.44207064175212518e-01, 1.04191473125549283e+01
3460, 1.53137840710000006e+01, 1.71307676274823635e+01, 1.54889947890557211e-01, 6.30149897381547183e-03, 5.00250001920761008e+02, 1.22661514591768082e+03, 1.22630140525674733e+03, 1.44567210801707799e-05, 1.44495977961564548e-01, 1.37692637299982254e-03, 1.09248577494151677e-01, 1.16745201927842907e-01, 1.52034826138592538e-01, 1.12465112455396365e-01, 3.44231593249955448e-01, 1.04685456186460453e+01
3461, 1.53175316200000005e+01, 1.71364488848190817e+01, 1.54655026299034271e-01, 6.25796312532692165e-03, 5.00250001920761008e+02, 1.22661539835331541e+03, 1.22630139009872755e+03, 1.44513728065383895e-05, 1.43878700639363366e-01, 1.37705865236533603e-03, 1.09235800347248016e-01, 1.16489315120959253e-01, 1.51594836941456618e-01, 1.12459812904925890e-01, 3.44264663091334633e-01, 1.05539588498349772e+01
3462, 1.53216505470000008e+01, 1.71421301421557999e+01, 1.54270691384327696e-01, 6.20087755809331943e-03, 5.00250001920760951e+02, 1.22661565013194740e+03, 1.22630138329019087e+03, 1.44463070031150755e-05, 1.43042669065773537e-01, 1.37722847068545424e-03, 1.09076794056288839e-01, 1.16233867490336221e-01, 1.51910804085154033e-01, 1.12454753046410630e-01, 3.44307117671363294e-01, 1.06234826246056357e+01
3463, 1.53257070880000015e+01, 1.71478113994925181e+01, 1.53749679960935720e-01, 6.13091492531524403e-03, 5.00250001920760951e+02, 1.22661590125326506e+03, 1.22630139106565571e+03, 1.44415079779338896e-05, 1.41996607904629951e-01, 1.37743633032572218e-03, 1.08770284598977335e-01, 1.15978863145690073e-01, 1.52341731671928299e-01, 1.12449929742270277e-01, 3.44359082581430331e-01, 1.06773948195731290e+01
3464, 1.53295260510000002e+01, 1.71534926568292363e+01, 1.53853469298403461e-01, 6.07118835767259286e-03, 5.00250001920761122e+02, 1.22661615171698099e+03, 1.22630141784022089e+03, 1.44369602003690383e-05, 1.41374451199949736e-01, 1.37767982228032535e-03, 1.08576117568101926e-01, 1.15724305647258621e-01, 1.52603156865094208e-01, 1.12445338010048745e-01, 3.44419955570081038e-01, 1.07161385785239549e+01
3465, 1.53333150590000002e+01, 1.71591739141659545e+01, 1.53900017347153556e-01, 6.14609958651196782e-03, 5.00250001920760951e+02, 1.22661640152285190e+03, 1.22630142551936410e+03, 1.44326486838626609e-05, 1.41141462604258916e-01, 1.37795394762017364e-03, 1.08562064374507286e-01, 1.15470198110003378e-01, 1.52693523428672179e-01, 1.12440971121033961e-01, 3.44488486905043190e-01, 1.07402803667658056e+01
3466, 1.53371495410000005e+01, 1.71648551715026727e+01, 1.53787696175244126e-01, 6.20964995887556513e-03, 5.00250001920760894e+02, 1.22661665067068884e+03, 1.22630144345099779e+03, 1.44285593631852464e-05, 1.40658015560991806e-01, 1.37825173634495684e-03, 1.08717493153181771e-01, 1.15216543367823873e-01, 1.52621792352373303e-01, 1.12436820880885718e-01, 3.44562934086238559e-01, 1.07504676068855147e+01
3467, 1.53409805280000011e+01, 1.71705364288393909e+01, 1.53899621784840124e-01, 6.26101361373477237e-03, 5.00250001920760781e+02, 1.22661689916035880e+03, 1.22630147075666127e+03, 1.44246794383282950e-05, 1.39925121168944067e-01, 1.37856505407732075e-03, 1.08923899417225925e-01, 1.14963344171404705e-01, 1.53046197415541235e-01, 1.12432878041575465e-01, 3.44641263519330165e-01, 1.07473878110293786e+01
3468, 1.53451522740000001e+01, 1.71762176861761091e+01, 1.54193801397867564e-01, 6.29949611740984218e-03, 5.00250001920761179e+02, 1.22661714699178719e+03, 1.22630150623719715e+03, 1.44209976538590112e-05, 1.38946565594096128e-01, 1.37888546173921961e-03, 1.08991329945187829e-01, 1.14710603388183924e-01, 1.53364302353734994e-01, 1.12429132777757193e-01, 3.44721365434804805e-01, 1.07317309537998291e+01
3469, 1.53488947740000015e+01, 1.71818989435128273e+01, 1.54308844905572534e-01, 6.32455414213927824e-03, 5.00250001920760837e+02, 1.22661739416494720e+03, 1.22630152380838786e+03, 1.44175044824722653e-05, 1.39610825615898215e-01, 1.37920499569957051e-03, 1.08915082848500017e-01, 1.14458324174235807e-01, 1.53503538080701274e-01, 1.12425575157891339e-01, 3.44801248924892723e-01, 1.07041565815712225e+01
3470, 1.53526974970000012e+01, 1.71875802008495455e+01, 1.54250982125536423e-01, 6.33581194660124813e-03, 5.00250001920760894e+02, 1.22661764067985587e+03, 1.22630155041420790e+03, 1.44141921851854358e-05, 1.41437300843633651e-01, 1.37951676468009866e-03, 1.08740776043247014e-01, 1.14206510095240660e-01, 1.53468703650382371e-01, 1.12422195551015514e-01, 3.44879191170024690e-01, 1.06652668432593352e+01
3471, 1.53564433240000007e+01, 1.71932614581862637e+01, 1.54036182457091997e-01, 6.33307427772550943e-03, 5.00250001920760894e+02, 1.22661788653655753e+03, 1.22630159105166808e+03, 1.44110547282973468e-05, 1.43048120073694274e-01, 1.37981530751339035e-03, 1.08526677441539654e-01, 1.13955165185258153e-01, 1.53274866800257203e-01, 1.12418984930961322e-01, 3.44953826878347469e-01, 1.06155862720561149e+01
3472, 1.53606676289999999e+01, 1.71989427155229819e+01, 1.54159104388976009e-01, 6.31633549950980696e-03, 5.00250001920760837e+02, 1.22661813173511564e+03, 1.22630162315395683e+03, 1.44080875484676481e-05, 1.44420576738853695e-01, 1.38009671088619185e-03, 1.08157353666277434e-01, 1.13704293944956444e-01, 1.53677386599386706e-01, 1.12415935065708683e-01, 3.45024177721547753e-01, 1.05555487670428985e+01
3473, 1.53646007870000005e+01, 1.72046239728597001e+01, 1.54375438671465331e-01, 6.28578490209115003e-03, 5.00250001920760894e+02, 1.22661837627560499e+03, 1.22630164392755501e+03, 1.44052871710905064e-05, 1.45534188254245828e-01, 1.38035853538039013e-03, 1.08741861869003517e-01, 1.13453901292203493e-01, 1.53905187249945868e-01, 1.12413038604129628e-01, 3.45089633845097832e-01, 1.04854918384485636e+01
3474, 1.53682878830000007e+01, 1.72103052301964183e+01, 1.54628288093081212e-01, 6.24180823909923320e-03, 5.00250001920761065e+02, 1.22661862015809834e+03, 1.22630165107581729e+03, 1.44026507020796214e-05, 1.46371194900866114e-01, 1.38059963033061988e-03, 1.09211077246490512e-01, 1.13203992485121752e-01, 1.53951402830007439e-01, 1.12410289089955706e-01, 3.45149907582655235e-01, 1.04056578108718618e+01
3475, 1.53721296700000014e+01, 1.72159864875331365e+01, 1.55019183284431539e-01, 6.18498557908980177e-03, 5.00250001920760951e+02, 1.22661886338265140e+03, 1.22630165592709545e+03, 1.44001752274979010e-05, 1.46916964271916528e-01, 1.38081992677871620e-03, 1.09517888770314709e-01, 1.12954573039510467e-01, 1.53825673934173457e-01, 1.12407680939748372e-01, 3.45204981694679003e-01, 1.03162013438997509e+01
