Iter, Clock_time, Time, Max_vel, Max_density, Mass, PE_tot, BPE_tot, BPE_from_int, Max_diss, Diss_tot, Max_u, KE_x, Max_w, KE_z, Enst_y_tot, Max_vort_y
7239, 3.37084351899999959e+01, 4.24580152671757816e+01, 1.14269140062277286e-01, 3.85550114724404411e-03, 5.00250001920760894e+02, 1.22656561622074059e+03, 1.22638234113283579e+03, 2.01457908574229808e-05, 9.44130547786724700e-02, 1.15646380750503630e-03, 9.00590818518921393e-02, 1.27105343206058929e-01, 1.11266083439241534e-01, 1.05612131401019202e-01, 2.89115951876258936e-01, 7.77849961574746196e+00
7240, 3.37128120519999968e+01, 4.24656488549620406e+01, 1.14175110461688795e-01, 3.85495398281005897e-03, 5.00250001920760781e+02, 1.22656581806476629e+03, 1.22638235286175063e+03, 2.01463631345343340e-05, 9.38369044610358055e-02, 1.15636851464360406e-03, 8.99151871204875858e-02, 1.26970736786007371e-01, 1.11397661702804768e-01, 1.05535737791703166e-01, 2.89092128660900838e-01, 7.87378785473547538e+00
7241, 3.37171554210000011e+01, 4.24732824427482996e+01, 1.14037364315941206e-01, 3.85440147086260187e-03, 5.00250001920761292e+02, 1.22656601996414474e+03, 1.22638236287204609e+03, 2.01470195297325018e-05, 9.32580090524352256e-02, 1.15628206107749572e-03, 8.96714175725245449e-02, 1.26836266316585511e-01, 1.11449353526710149e-01, 1.05459158346383669e-01, 2.89070515269373884e-01, 7.92970280998064148e+00
7242, 3.37223954939999970e+01, 4.24809160305345586e+01, 1.14254472319296543e-01, 3.85384880013253791e-03, 5.00250001920760837e+02, 1.22656622191785618e+03, 1.22638237430765935e+03, 2.01477400126666083e-05, 9.26762894328996417e-02, 1.15620444314000785e-03, 8.93279574569461610e-02, 1.26701928154303450e-01, 1.11420639823878162e-01, 1.05382397816318377e-01, 2.89051110785001897e-01, 7.94535056821023922e+00
7243, 3.37271816549999954e+01, 4.24885496183208176e+01, 1.14396509391790219e-01, 3.85330098775374299e-03, 5.00250001920760951e+02, 1.22656642392487515e+03, 1.22638238976337288e+03, 2.01485040950937627e-05, 9.20917189158260152e-02, 1.15613548391543352e-03, 8.90534758309886043e-02, 1.26567718718485628e-01, 1.11468562820329464e-01, 1.05305460720759095e-01, 2.89033870978858465e-01, 7.92036695119367007e+00
7244, 3.37314141559999996e+01, 4.24961832061070766e+01, 1.14460315986686809e-01, 3.85276279611300758e-03, 5.00250001920761122e+02, 1.22656662598416960e+03, 1.22638240852954641e+03, 2.01492914353030852e-05, 9.15043146163355969e-02, 1.15607476559168010e-03, 8.91716321966645881e-02, 1.26433634461142252e-01, 1.11512249268368696e-01, 1.05228351312158172e-01, 2.89018691397919913e-01, 7.85492931782912418e+00
7245, 3.37355637809999962e+01, 4.25038167938933356e+01, 1.14443631525609602e-01, 3.85223865098426738e-03, 5.00250001920760837e+02, 1.22656682809470249e+03, 1.22638242620244819e+03, 2.01500824073309441e-05, 9.09141285540939204e-02, 1.15602159954671731e-03, 8.92026030510647827e-02, 1.26299671834329552e-01, 1.11536983245912810e-01, 1.05151073579197132e-01, 2.89005399886679282e-01, 7.74975625129512125e+00
7246, 3.37396953119999949e+01, 4.25114503816795946e+01, 1.14345211003672231e-01, 3.85173256267621472e-03, 5.00250001920761008e+02, 1.22656703025542924e+03, 1.22638244293309936e+03, 2.01508586084871162e-05, 9.03212389586891401e-02, 1.15597503737190511e-03, 8.91389949310174845e-02, 1.26165827259013652e-01, 1.11700430475935877e-01, 1.05073631286627389e-01, 2.88993759342976220e-01, 7.60609502166166429e+00
7247, 3.37438614689999952e+01, 4.25190839694658536e+01, 1.14164919132320936e-01, 3.85124805215976678e-03, 5.00250001920760951e+02, 1.22656723246529918e+03, 1.22638246146401298e+03, 2.01516032825294118e-05, 8.97257422047073039e-02, 1.15593391635846919e-03, 8.89760559100746112e-02, 1.26032097098426527e-01, 1.11781082595040521e-01, 1.04996028043196382e-01, 2.88983479089616913e-01, 7.42569709884906715e+00
7248, 3.37481750319999989e+01, 4.25267175572521126e+01, 1.13968340041932389e-01, 3.85078808435020516e-03, 5.00250001920760837e+02, 1.22656743472325729e+03, 1.22638247875583215e+03, 2.01523016410915766e-05, 8.91277457386865923e-02, 1.15589692508580506e-03, 8.87119579911292561e-02, 1.25898477637792883e-01, 1.11778528654587567e-01, 1.04918267382894739e-01, 2.88974231271451276e-01, 7.21078236194960809e+00
7249, 3.37524278610000010e+01, 4.25343511450383716e+01, 1.13777358127059497e-01, 3.85035501085946585e-03, 5.00250001920760951e+02, 1.22656763702824173e+03, 1.22638249327460198e+03, 2.01529410723565294e-05, 8.85273622764452400e-02, 1.15586267052211061e-03, 8.83479260141924183e-02, 1.25764965071306134e-01, 1.11701334013925152e-01, 1.04840352841784223e-01, 2.88965667630527667e-01, 7.08047113831926289e+00
7250, 3.37566362459999993e+01, 4.25419847328246306e+01, 1.13953066367341371e-01, 3.84995052456982246e-03, 5.00250001920760781e+02, 1.22656783937917885e+03, 1.22638250696970158e+03, 2.01535112330544911e-05, 8.79247054531363259e-02, 1.15582972845912281e-03, 8.79660872462715293e-02, 1.25631555496495156e-01, 1.11756260547843989e-01, 1.04762288013562299e-01, 2.88957432114780699e-01, 7.29432248980185527e+00
7251, 3.37608406439999982e+01, 4.25496183206108896e+01, 1.14121322080305274e-01, 3.84957562827837815e-03, 5.00250001920760837e+02, 1.22656804177498930e+03, 1.22638251867979625e+03, 2.01540040271657745e-05, 8.73198870065771959e-02, 1.15579666400680283e-03, 8.80777274024574369e-02, 1.25498244915662888e-01, 1.11751940452299081e-01, 1.04684076571674681e-01, 2.88949166001700397e-01, 7.50309010696929590e+00
7252, 3.37654346240000010e+01, 4.25572519083971486e+01, 1.14324195578974080e-01, 3.84923061939804667e-03, 5.00250001920760951e+02, 1.22656824421458123e+03, 1.22638253261360978e+03, 2.01544134817055638e-05, 8.67130154737536935e-02, 1.15576201703952849e-03, 8.81000967248856265e-02, 1.25365029243817927e-01, 1.11841866652759928e-01, 1.04605722253248296e-01, 2.88940504259882047e-01, 7.67943700770050341e+00
7253, 3.37697969290000017e+01, 4.25648854961834076e+01, 1.14440739332230382e-01, 3.84891509226304839e-03, 5.00250001920760951e+02, 1.22656844669685779e+03, 1.22638255024960313e+03, 2.01547355361562916e-05, 8.61041962872657191e-02, 1.15572425690929756e-03, 8.80264476613769609e-02, 1.25231904322324061e-01, 1.11960906425598639e-01, 1.04527228808781028e-01, 2.88931064227324452e-01, 7.82159931923574092e+00
7254, 3.37740403700000016e+01, 4.25725190839696666e+01, 1.14469789340496092e-01, 3.84862795897897379e-03, 5.00250001920761065e+02, 1.22656864922071304e+03, 1.22638256373894501e+03, 2.01549677670366983e-05, 8.54935330784448860e-02, 1.15568171914631345e-03, 8.78527563900574626e-02, 1.25098865937234183e-01, 1.11996590094212548e-01, 1.04448599929500202e-01, 2.88920429786578337e-01, 7.92826711935796880e+00
7255, 3.37781851860000017e+01, 4.25801526717559256e+01, 1.14411971810669783e-01, 3.84836748900232919e-03, 5.00250001920761235e+02, 1.22656885178503808e+03, 1.22638257592914374e+03, 2.01551090723941281e-05, 8.48811299312465933e-02, 1.15563254226192912e-03, 8.75779493686962146e-02, 1.24965909840864933e-01, 1.11950132434395888e-01, 1.04369839169896894e-01, 2.88908135565482393e-01, 7.99860298861961994e+00
7256, 3.37828632439999978e+01, 4.25877862595421846e+01, 1.14269439001630155e-01, 3.84813136677538553e-03, 5.00250001920760894e+02, 1.22656905438872536e+03, 1.22638258978456111e+03, 2.01551593424417165e-05, 8.42670942888354146e-02, 1.15557462392477267e-03, 8.72039770840908057e-02, 1.24833031774648939e-01, 1.11824189285906081e-01, 1.04290949884926654e-01, 2.88893655981193320e-01, 8.03224997678609043e+00
7257, 3.37870019789999958e+01, 4.25954198473284436e+01, 1.14551602370422778e-01, 3.84791676584083590e-03, 5.00250001920760951e+02, 1.22656925703066554e+03, 1.22638260710936675e+03, 2.01551191420508657e-05, 8.36515401944565307e-02, 1.15550561250843723e-03, 8.67357327161850378e-02, 1.24700227490772975e-01, 1.11785473212030195e-01, 1.04211935199401612e-01, 2.88876403127109271e-01, 8.02932896097476778e+00
7258, 3.37911588469999984e+01, 4.26030534351147026e+01, 1.14816203867622008e-01, 3.84772043699278810e-03, 5.00250001920760894e+02, 1.22656945970975676e+03, 1.22638262601344832e+03, 2.01549894284275157e-05, 8.47594660723802323e-02, 1.15542294316794232e-03, 8.67133263901899570e-02, 1.24567492769780769e-01, 1.11755913091115072e-01, 1.04132798021623951e-01, 2.88855735791985813e-01, 7.99042567757308753e+00
7259, 3.37953023009999995e+01, 4.26106870229009616e+01, 1.14996919448368151e-01, 3.84753880726588712e-03, 5.00250001920761292e+02, 1.22656966242489943e+03, 1.22638264233733389e+03, 2.01547713232795259e-05, 8.67769708840489262e-02, 1.15532391885007132e-03, 8.67343271839539215e-02, 1.24434823431371508e-01, 1.11894290959080822e-01, 1.04053541105537647e-01, 2.88830979712518032e-01, 7.91656799644226261e+00
7260, 3.37997755640000008e+01, 4.26183206106872206e+01, 1.15091699704851530e-01, 3.84736808599742608e-03, 5.00250001920760837e+02, 1.22656986517499740e+03, 1.22638265274867445e+03, 2.01544659534843474e-05, 8.79428441560574092e-02, 1.15520582799945142e-03, 8.66603463955907122e-02, 1.24302215336193969e-01, 1.11978798201144231e-01, 1.03974167157220368e-01, 2.88801456999862594e-01, 7.80919426523344651e+00
7261, 3.38039016749999988e+01, 4.26259541984734796e+01, 1.15100227069287339e-01, 3.84720437387453627e-03, 5.00250001920760894e+02, 1.22657006795895768e+03, 1.22638266226652559e+03, 2.01540743681504526e-05, 8.82301727991310070e-02, 1.15506608406485464e-03, 8.64878381554950171e-02, 1.24169664377520389e-01, 1.11983809954051036e-01, 1.03894678974092339e-01, 2.88766521016213862e-01, 7.67011377630666580e+00
7262, 3.38079566329999963e+01, 4.26335877862597386e+01, 1.15023680252759747e-01, 3.84704377082954524e-03, 5.00250001920760837e+02, 1.22657027077568227e+03, 1.22638267356574784e+03, 2.01535975335413115e-05, 8.76343401073930994e-02, 1.15490236853387873e-03, 8.62161215849090584e-02, 1.24037166463140211e-01, 1.11911292394377720e-01, 1.03815079600131643e-01, 2.88725592133469600e-01, 7.50146059280821031e+00
7263, 3.38120605720000000e+01, 4.26412213740459975e+01, 1.14864448853747414e-01, 3.84688247886724212e-03, 5.00250001920760894e+02, 1.22657047362406888e+03, 1.22638268471562151e+03, 2.01530364011058692e-05, 8.61729278546328331e-02, 1.15471275957761610e-03, 8.58474170182015189e-02, 1.23904717489360675e-01, 1.11764196234287960e-01, 1.03735372478480442e-01, 2.88678189894403969e-01, 7.30564210974271155e+00
7264, 3.38167856179999973e+01, 4.26488549618322565e+01, 1.15007042284663491e-01, 3.84671689636112944e-03, 5.00250001920760894e+02, 1.22657067650299700e+03, 1.22638269904418803e+03, 2.01523920382958793e-05, 8.38848185497532151e-02, 1.15449583203703059e-03, 8.53867375172583515e-02, 1.23772313310306831e-01, 1.11573735681623099e-01, 1.03655561584160033e-01, 2.88623958009257497e-01, 7.08528381803374074e+00
7265, 3.38210712089999959e+01, 4.26564885496185155e+01, 1.15260184977124869e-01, 3.84654370097689026e-03, 5.00250001920760894e+02, 1.22657087941133386e+03, 1.22638271242625274e+03, 2.01516658073234631e-05, 8.08285569898501283e-02, 1.15425072030209217e-03, 8.50369720687486202e-02, 1.23639949706461028e-01, 1.11541632715948469e-01, 1.03575651523650100e-01, 2.88562680075523492e-01, 7.23508030282998504e+00
7266, 3.38252257629999988e+01, 4.26641221374047745e+01, 1.15433132880517417e-01, 3.84635991908952903e-03, 5.00250001920761065e+02, 1.22657108234791940e+03, 1.22638272495641127e+03, 2.01508595737837895e-05, 7.80686587061186626e-02, 1.15397714214466153e-03, 8.50600687214419643e-02, 1.23507622356411925e-01, 1.11613454975146825e-01, 1.03495647593785503e-01, 2.88494285536165462e-01, 7.42593237857000332e+00
7267, 3.38292097169999977e+01, 4.26717557251910335e+01, 1.15524253121995685e-01, 3.84616298027336094e-03, 5.00250001920761065e+02, 1.22657128531157355e+03, 1.22638273622950919e+03, 2.01499759252762742e-05, 7.74472775769284721e-02, 1.15367538733088400e-03, 8.49924528205243390e-02, 1.23375326815054295e-01, 1.11683328882173999e-01, 1.03415555798548470e-01, 2.88418846832721065e-01, 7.58866744527441917e+00
7268, 3.38333553739999999e+01, 4.26793893129772925e+01, 1.15533299280786428e-01, 3.84595075609138774e-03, 5.00250001920760781e+02, 1.22657148830108576e+03, 1.22638274279115831e+03, 2.01490183798199740e-05, 7.68265733383785288e-02, 1.15334627880501464e-03, 8.48310697652185919e-02, 1.23243058500210070e-01, 1.11680992042815480e-01, 1.03335382827741060e-01, 2.88336569701253542e-01, 7.72247565279226311e+00
7269, 3.38378579029999997e+01, 4.26870229007635515e+01, 1.15461183769426323e-01, 3.84572158294782182e-03, 5.00250001920761179e+02, 1.22657169131522141e+03, 1.22638274792294328e+03, 2.01479915648865669e-05, 7.62068075388733779e-02, 1.15299111593259698e-03, 8.45754823295256086e-02, 1.23110812688122961e-01, 1.11607989024632218e-01, 1.03255136005359308e-01, 2.88247778983149128e-01, 7.82690522857618554e+00
7270, 3.38433126090000016e+01, 4.26946564885498105e+01, 1.15309725430449331e-01, 3.84547426918049537e-03, 5.00250001920760610e+02, 1.22657189435271835e+03, 1.22638275349560536e+03, 2.01469013500983966e-05, 7.55882381108778506e-02, 1.15261160885245522e-03, 8.42278727001662120e-02, 1.22978584516895459e-01, 1.11466443848051100e-01, 1.03174823217387468e-01, 2.88152902213113737e-01, 7.90185367074807488e+00
7271, 3.38473187350000018e+01, 4.27022900763360695e+01, 1.15147678180683485e-01, 3.84520808687535253e-03, 5.00250001920761065e+02, 1.22657209741229508e+03, 1.22638276061338365e+03, 2.01457549198354497e-05, 7.60801536319982707e-02, 1.15220981102186291e-03, 8.37929189969906368e-02, 1.22846368995977381e-01, 1.11258850232846554e-01, 1.03094452828706148e-01, 2.88052452755465593e-01, 7.94755216900883532e+00
7272, 3.38513470019999971e+01, 4.27099236641223285e+01, 1.15404579373522609e-01, 3.84492274912287763e-03, 5.00250001920760951e+02, 1.22657230049264808e+03, 1.22638276649570776e+03, 2.01445607759142322e-05, 7.95050802439457582e-02, 1.15178805439140127e-03, 8.32775569723117892e-02, 1.22714161019477200e-01, 1.11158395645519256e-01, 1.03014033597335214e-01, 2.87947013597850521e-01, 7.96454391347879032e+00
7273, 3.38554707690000001e+01, 4.27175572519085875e+01, 1.15588389317698575e-01, 3.84461837365757814e-03, 5.00250001920760951e+02, 1.22657250359245973e+03, 1.22638277333251040e+03, 2.01433286648870880e-05, 8.23072432378471330e-02, 1.15134888913464998e-03, 8.30264544136247590e-02, 1.22581955381294821e-01, 1.11089916501883185e-01, 1.02933574591901139e-01, 2.87837222283662542e-01, 7.95365707725215110e+00
7274, 3.38595238519999953e+01, 4.27251908396948465e+01, 1.15697193801818823e-01, 3.84429543407437254e-03, 5.00250001920760837e+02, 1.22657270671039873e+03, 1.22638278343067577e+03, 2.01420694291173164e-05, 8.44312419951127879e-02, 1.15089502806988223e-03, 8.29766499314656958e-02, 1.22449746790732200e-01, 1.11127943967282927e-01, 1.02853085115732309e-01, 2.87723757017470771e-01, 7.91597335778977218e+00
7275, 3.38641677759999951e+01, 4.27328244274811055e+01, 1.15730129365658532e-01, 3.84395470013163074e-03, 5.00250001920760951e+02, 1.22657290984513043e+03, 1.22638279875858507e+03, 2.01407947853862677e-05, 8.58370846075895977e-02, 1.15042929509237947e-03, 8.28404568467144276e-02, 1.22317529888016308e-01, 1.11173395383380585e-01, 1.02772574638857292e-01, 2.87607323773094836e-01, 7.85279303432202358e+00
7276, 3.38681866860000014e+01, 4.27404580152673645e+01, 1.15687197559766433e-01, 3.84359716903627958e-03, 5.00250001920760894e+02, 1.22657311299530465e+03, 1.22638281482287698e+03, 2.01395170391759030e-05, 8.65010672427461991e-02, 1.14995457699914585e-03, 8.26172061285391918e-02, 1.22185299259819746e-01, 1.11170989863017378e-01, 1.02692052737747411e-01, 2.87488644249786596e-01, 7.76559754297468618e+00
7277, 3.38723148909999949e+01, 4.27480916030536235e+01, 1.15569071716511290e-01, 3.84322399003918496e-03, 5.00250001920760837e+02, 1.22657331615957537e+03, 1.22638283291236826e+03, 2.01382487467551470e-05, 8.64160894118641137e-02, 1.14947377870998303e-03, 8.23084955462469320e-02, 1.22053049455177587e-01, 1.11273241032150971e-01, 1.02611529041971419e-01, 2.87368444677495727e-01, 7.65601058876121954e+00
7278, 3.38763367359999990e+01, 4.27557251908398825e+01, 1.15376915468069025e-01, 3.84283638510265384e-03, 5.00250001920760837e+02, 1.22657351933658538e+03, 1.22638285174040311e+03, 2.01370023406081088e-05, 8.55914159839783334e-02, 1.14898978265792545e-03, 8.22282355824077160e-02, 1.21920775002133219e-01, 1.11487875349898485e-01, 1.02531013186908715e-01, 2.87247445664481238e-01, 7.52575880482077508e+00
7279, 3.38806214549999964e+01, 4.27633587786261415e+01, 1.15532614923610305e-01, 3.84243556877347141e-03, 5.00250001920760837e+02, 1.22657372252497771e+03, 1.22638286932187293e+03, 2.01357897364154870e-05, 8.40519209724563676e-02, 1.14850541367804166e-03, 8.22023611157523398e-02, 1.21788470425086823e-01, 1.11632091883242385e-01, 1.02450514772004855e-01, 2.87126353419510316e-01, 7.37663293567076650e+00
7280, 3.38849112329999969e+01, 4.27709923664124005e+01, 1.15717733041258361e-01, 3.84202267063980503e-03, 5.00250001920760837e+02, 1.22657392572338608e+03, 1.22638288119772687e+03, 2.01346219415935738e-05, 8.18368693269013042e-02, 1.14802341085254054e-03, 8.21749019744319048e-02, 1.21656130262361814e-01, 1.11700196094234872e-01, 1.02370043324516102e-01, 2.87005852713135168e-01, 7.21045046452323568e+00
7281, 3.38891856830000009e+01, 4.27786259541986595e+01, 1.15817147503593107e-01, 3.84159866381434843e-03, 5.00250001920760951e+02, 1.22657412893043465e+03, 1.22638289073703754e+03, 2.01335086861835842e-05, 7.89983101343046390e-02, 1.14754640743453462e-03, 8.21459842427075260e-02, 1.21523749083131585e-01, 1.11687327548486287e-01, 1.02289608269004476e-01, 2.86886601858633572e-01, 7.09574886583249764e+00
7282, 3.38934326509999977e+01, 4.27862595419849185e+01, 1.15828932078908334e-01, 3.84116430273723610e-03, 5.00250001920761179e+02, 1.22657433214473713e+03, 1.22638290365578723e+03, 2.01324580965730004e-05, 7.55991670042600317e-02, 1.14707691927821856e-03, 8.21157165202892197e-02, 1.21391321502743108e-01, 1.11607297911473030e-01, 1.02209218902907961e-01, 2.86769229819554550e-01, 7.26415013463588011e+00
7283, 3.38976257269999977e+01, 4.27938931297711775e+01, 1.15752599068676923e-01, 3.84072007322674037e-03, 5.00250001920761008e+02, 1.22657453536488924e+03, 1.22638291908326664e+03, 2.01314764310690662e-05, 7.17111185506388304e-02, 1.14661734133057486e-03, 8.20841882746529694e-02, 1.21258842195629032e-01, 1.11797189733067973e-01, 1.02128884378295329e-01, 2.86654335332643617e-01, 7.41083813562465199e+00
7284, 3.39018292939999952e+01, 4.28015267175574365e+01, 1.15592534733010135e-01, 3.84026615714894246e-03, 5.00250001920760781e+02, 1.22657473858946969e+03, 1.22638293319564582e+03, 2.01305678937349251e-05, 6.74123637040708462e-02, 1.14616995086915105e-03, 8.20514688935989056e-02, 1.21126305905375542e-01, 1.11993482681374129e-01, 1.02048613689491890e-01, 2.86542487717287742e-01, 7.53579345688731284e+00
7285, 3.39061265759999984e+01, 4.28091603053436955e+01, 1.15465227285802038e-01, 3.83980241337845756e-03, 5.00250001920760951e+02, 1.22657494181702623e+03, 1.22638294754293588e+03, 2.01297345392115022e-05, 6.65821195097238833e-02, 1.14573691542909457e-03, 8.20176074034470182e-02, 1.20993707451912319e-01, 1.12118841845505482e-01, 1.01968415665751821e-01, 2.86434228857273765e-01, 7.63919958909866637e+00
